train_ds,target_ds,embedder,seed,method,n_test,roc_auc,pr_auc,tpr_fpr1,tpr_fpr5
ToxicChat,XSTest,bge-large-en-v1.5,3,B1_raw,400,0.6919749999999998,0.6836725041299138,0.05,0.19
ToxicChat,XSTest,bge-large-en-v1.5,3,B1b_SigmaT,400,0.7431,0.7646274731607474,0.14,0.315
ToxicChat,XSTest,bge-large-en-v1.5,3,B1w_SigmaW,400,0.7593249999999999,0.7789115003521734,0.125,0.315
ToxicChat,XSTest,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.6060913280543265,,,
ToxicChat,AdvBench,bge-large-en-v1.5,3,A1_raw,400,0.8093750000000001,0.7189011763839925,0.01,0.07
ToxicChat,AdvBench,bge-large-en-v1.5,3,B1_raw,400,0.8630249999999999,0.8251995508723997,0.07,0.37
ToxicChat,AdvBench,bge-large-en-v1.5,3,B1b_SigmaT,400,0.97335,0.9774229681267796,0.815,0.87
ToxicChat,AdvBench,bge-large-en-v1.5,3,B1w_SigmaW,400,0.9801,0.9833715340433276,0.835,0.915
ToxicChat,AdvBench,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,1.3322676295501878e-14,,,
ToxicChat,HarmBench,bge-large-en-v1.5,3,A1_raw,400,0.7605,0.7186525376939014,0.045,0.18
ToxicChat,HarmBench,bge-large-en-v1.5,3,B1_raw,400,0.77125,0.7429287283889215,0.07,0.21
ToxicChat,HarmBench,bge-large-en-v1.5,3,B1b_SigmaT,400,0.84385,0.8623769907246354,0.36,0.54
ToxicChat,HarmBench,bge-large-en-v1.5,3,B1w_SigmaW,400,0.8625999999999998,0.8768024942570352,0.335,0.575
ToxicChat,HarmBench,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,5.9382085736636725e-05,,,
ToxicChat,Wild,bge-large-en-v1.5,4,A1_raw,400,0.6733499999999999,0.6804318235397405,0.04,0.21
ToxicChat,Wild,bge-large-en-v1.5,4,B1_raw,400,0.721075,0.6943568931462047,0.055,0.135
ToxicChat,Wild,bge-large-en-v1.5,4,B1b_SigmaT,400,0.787725,0.757681687371556,0.065,0.24
ToxicChat,Wild,bge-large-en-v1.5,4,B1w_SigmaW,400,0.7863249999999999,0.758049014921953,0.05,0.305
ToxicChat,Wild,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,3.738945040909769e-06,,,
ToxicChat,ToxicChat,bge-large-en-v1.5,4,A1_raw,384,0.8775815217391305,0.8754550467193309,0.266304347826087,0.5869565217391305
ToxicChat,ToxicChat,bge-large-en-v1.5,4,B1_raw,384,0.9567391304347826,0.9524209750189824,0.4782608695652174,0.7554347826086957
ToxicChat,ToxicChat,bge-large-en-v1.5,4,B1b_SigmaT,384,0.9607065217391304,0.9621601553950216,0.5597826086956522,0.8586956521739131
ToxicChat,ToxicChat,bge-large-en-v1.5,4,B1w_SigmaW,384,0.9657880434782607,0.9650641794268188,0.5706521739130435,0.8858695652173914
ToxicChat,ToxicChat,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,384,1.6742188702068009e-07,,,
ToxicChat,XSTest,bge-large-en-v1.5,4,A1_raw,400,0.7298,0.7035282378127166,0.025,0.13
ToxicChat,XSTest,bge-large-en-v1.5,4,B1_raw,400,0.6627999999999998,0.6446273253881388,0.03,0.135
ToxicChat,XSTest,bge-large-en-v1.5,4,B1b_SigmaT,400,0.7126750000000001,0.741291031941264,0.15,0.295
ToxicChat,XSTest,bge-large-en-v1.5,4,B1w_SigmaW,400,0.724775,0.7580069651043817,0.155,0.31
ToxicChat,XSTest,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,0.8437051796056383,,,
ToxicChat,AdvBench,bge-large-en-v1.5,4,A1_raw,400,0.7992250000000001,0.6978093276393462,0.005,0.05
ToxicChat,AdvBench,bge-large-en-v1.5,4,B1_raw,400,0.81895,0.7435033042944499,0.025,0.085
ToxicChat,AdvBench,bge-large-en-v1.5,4,B1b_SigmaT,400,0.9493,0.9482869891573809,0.495,0.725
ToxicChat,AdvBench,bge-large-en-v1.5,4,B1w_SigmaW,400,0.96585,0.9654024907872356,0.59,0.775
ToxicChat,AdvBench,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,1.1235457009206585e-13,,,
ToxicChat,HarmBench,bge-large-en-v1.5,4,A1_raw,400,0.7532,0.7051571834300009,0.02,0.22
ToxicChat,HarmBench,bge-large-en-v1.5,4,B1_raw,400,0.75115,0.719907186179059,0.07,0.14
ToxicChat,HarmBench,bge-large-en-v1.5,4,B1b_SigmaT,400,0.825475,0.8559066466976526,0.395,0.5
ToxicChat,HarmBench,bge-large-en-v1.5,4,B1w_SigmaW,400,0.8275750000000001,0.8598025492186654,0.415,0.54
ToxicChat,HarmBench,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0104426724267578,,,
ToxicChat,Wild,Qwen3-Embedding-8B,0,A1_raw,400,0.7926124999999999,0.7909679396899675,0.12,0.315
ToxicChat,Wild,Qwen3-Embedding-8B,0,B1_raw,400,0.7773125000000001,0.7788719747096492,0.19,0.315
ToxicChat,Wild,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.7771250000000001,0.7637437579315247,0.11,0.255
ToxicChat,Wild,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.7883125,0.778041178126471,0.14,0.265
ToxicChat,Wild,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.837035092757157,,,
ToxicChat,ToxicChat,Qwen3-Embedding-8B,0,A1_raw,384,0.7993206521739131,0.8014183287885699,0.3097826086956521,0.3804347826086957
ToxicChat,ToxicChat,Qwen3-Embedding-8B,0,B1_raw,384,0.9652173913043478,0.967230005754074,0.7282608695652174,0.8260869565217391
ToxicChat,ToxicChat,Qwen3-Embedding-8B,0,B1b_SigmaT,384,0.9671195652173912,0.9719499987482424,0.8315217391304348,0.8586956521739131
ToxicChat,ToxicChat,Qwen3-Embedding-8B,0,B1w_SigmaW,384,0.9740217391304348,0.9780211592407786,0.8695652173913043,0.8967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,384,4.440892098500626e-16,,,
ToxicChat,XSTest,Qwen3-Embedding-8B,0,A1_raw,400,0.728675,0.7433942227934558,0.105,0.29
ToxicChat,XSTest,Qwen3-Embedding-8B,0,B1_raw,400,0.74415,0.7416063352389453,0.08,0.205
ToxicChat,XSTest,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.76855,0.7703464648600231,0.215,0.35
ToxicChat,XSTest,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.7825,0.7844483849620782,0.155,0.45
ToxicChat,XSTest,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0459887116224717,,,
ToxicChat,AdvBench,Qwen3-Embedding-8B,0,A1_raw,400,0.863725,0.8129833358371059,0.045,0.455
ToxicChat,AdvBench,Qwen3-Embedding-8B,0,B1_raw,400,0.972575,0.9554507370666808,0.15,0.915
ToxicChat,AdvBench,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.9801,0.9800670742882716,0.695,0.895
ToxicChat,AdvBench,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.9899,0.9897826658267772,0.755,0.935
ToxicChat,AdvBench,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,2.408961918831665e-12,,,
ToxicChat,HarmBench,Qwen3-Embedding-8B,0,A1_raw,400,0.649975,0.6631838777916425,0.055,0.16
ToxicChat,HarmBench,Qwen3-Embedding-8B,0,B1_raw,400,0.8756999999999999,0.8551995397122039,0.075,0.45
ToxicChat,HarmBench,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.88115,0.880527803432356,0.31,0.52
ToxicChat,HarmBench,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.8924500000000001,0.8931357794372943,0.345,0.53
ToxicChat,HarmBench,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0,,,
ToxicChat,Wild,Qwen3-Embedding-8B,1,A1_raw,400,0.7639,0.7817570678514576,0.175,0.35
ToxicChat,Wild,Qwen3-Embedding-8B,1,B1_raw,400,0.7811250000000001,0.7847681180936801,0.085,0.305
ToxicChat,Wild,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.80385,0.8050256025303324,0.135,0.36
ToxicChat,Wild,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.8063249999999998,0.8087449962982431,0.115,0.37
ToxicChat,Wild,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.0333969576132402,,,
ToxicChat,ToxicChat,Qwen3-Embedding-8B,1,A1_raw,384,0.8051358695652173,0.7844989298881379,0.0978260869565217,0.3967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,1,B1_raw,384,0.9653532608695652,0.9610937481411808,0.4728260869565217,0.8043478260869565
ToxicChat,ToxicChat,Qwen3-Embedding-8B,1,B1b_SigmaT,384,0.967608695652174,0.9662831962372792,0.6739130434782609,0.8858695652173914
ToxicChat,ToxicChat,Qwen3-Embedding-8B,1,B1w_SigmaW,384,0.9715217391304348,0.9697584744553572,0.7391304347826086,0.8967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,384,1.1102230246251564e-14,,,
ToxicChat,XSTest,Qwen3-Embedding-8B,1,A1_raw,400,0.7247,0.7314634390274329,0.065,0.28
ToxicChat,XSTest,Qwen3-Embedding-8B,1,B1_raw,400,0.726,0.7153288763385589,0.045,0.2
ToxicChat,XSTest,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.744675,0.7562026387751415,0.17,0.28
ToxicChat,XSTest,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.775025,0.7869648813125368,0.165,0.37
ToxicChat,XSTest,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.0621787838599974,,,
ToxicChat,AdvBench,Qwen3-Embedding-8B,1,A1_raw,400,0.837075,0.7909065305258236,0.085,0.195
ToxicChat,AdvBench,Qwen3-Embedding-8B,1,B1_raw,400,0.950475,0.9215985496219736,0.125,0.645
ToxicChat,AdvBench,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.994975,0.9955140064733928,0.94,0.985
ToxicChat,AdvBench,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.9976,0.997829078919172,0.97,0.985
ToxicChat,AdvBench,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,1.3322676295501878e-15,,,
ToxicChat,HarmBench,Qwen3-Embedding-8B,1,A1_raw,400,0.660375,0.6830530686779276,0.075,0.205
ToxicChat,HarmBench,Qwen3-Embedding-8B,1,B1_raw,400,0.876975,0.8602255901731017,0.215,0.43
ToxicChat,HarmBench,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.8620500000000002,0.8927920576595585,0.34,0.685
ToxicChat,HarmBench,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.8874249999999999,0.9121631540442542,0.425,0.725
ToxicChat,HarmBench,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,1.0638823155773023e-11,,,
ToxicChat,Wild,Qwen3-Embedding-8B,2,A1_raw,400,0.7725749999999999,0.7830029032957332,0.14,0.375
ToxicChat,Wild,Qwen3-Embedding-8B,2,B1_raw,400,0.794,0.768379756647376,0.07,0.265
ToxicChat,Wild,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.833625,0.8352777660868848,0.185,0.34
ToxicChat,Wild,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.84145,0.8403181767893246,0.195,0.325
ToxicChat,Wild,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0008724432880102,,,
ToxicChat,ToxicChat,Qwen3-Embedding-8B,2,A1_raw,384,0.8091847826086955,0.8078399465657515,0.2228260869565217,0.3478260869565217
ToxicChat,ToxicChat,Qwen3-Embedding-8B,2,B1_raw,384,0.9689945652173914,0.9659048043206424,0.532608695652174,0.8152173913043478
ToxicChat,ToxicChat,Qwen3-Embedding-8B,2,B1b_SigmaT,384,0.9745923913043478,0.9712623014858875,0.6521739130434783,0.875
ToxicChat,ToxicChat,Qwen3-Embedding-8B,2,B1w_SigmaW,384,0.9766847826086956,0.9730108869990932,0.6847826086956522,0.8913043478260869
ToxicChat,ToxicChat,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,384,6.8833827526759706e-15,,,
ToxicChat,XSTest,Qwen3-Embedding-8B,2,A1_raw,400,0.7338,0.7649902671321686,0.21,0.345
ToxicChat,XSTest,Qwen3-Embedding-8B,2,B1_raw,400,0.728275,0.7137145469612454,0.045,0.21
ToxicChat,XSTest,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.7530249999999999,0.7627674772664618,0.125,0.335
ToxicChat,XSTest,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.75515,0.7649807409963405,0.12,0.355
ToxicChat,XSTest,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.373939339623955,,,
ToxicChat,AdvBench,Qwen3-Embedding-8B,2,A1_raw,400,0.8454999999999999,0.7620246110486802,0.0,0.15
ToxicChat,AdvBench,Qwen3-Embedding-8B,2,B1_raw,400,0.974325,0.9678080530985133,0.545,0.875
ToxicChat,AdvBench,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.99865,0.9986995640913868,0.975,0.99
ToxicChat,AdvBench,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.9987,0.9987456258490114,0.975,0.99
ToxicChat,AdvBench,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,4.329869796038111e-14,,,
ToxicChat,HarmBench,Qwen3-Embedding-8B,2,A1_raw,400,0.6568250000000001,0.6675273023621885,0.05,0.18
ToxicChat,HarmBench,Qwen3-Embedding-8B,2,B1_raw,400,0.8820999999999999,0.8581106857221341,0.15,0.41
ToxicChat,HarmBench,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.9174,0.9273808596667032,0.56,0.67
ToxicChat,HarmBench,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.919225,0.929681254386774,0.54,0.685
ToxicChat,HarmBench,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0,,,
ToxicChat,Wild,Qwen3-Embedding-8B,3,A1_raw,400,0.8302875000000001,0.8285588388599401,0.205,0.45
ToxicChat,Wild,Qwen3-Embedding-8B,3,B1_raw,400,0.7991625,0.8188820767049283,0.2,0.415
ToxicChat,Wild,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.8417375,0.8350259512293241,0.155,0.41
ToxicChat,Wild,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.8493125,0.8447753374693913,0.215,0.415
ToxicChat,Wild,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.3995174866950508,,,
ToxicChat,ToxicChat,Qwen3-Embedding-8B,3,A1_raw,384,0.8004076086956522,0.7939759906310544,0.2445652173913043,0.3641304347826087
ToxicChat,ToxicChat,Qwen3-Embedding-8B,3,B1_raw,384,0.9647554347826088,0.9617721182810334,0.5706521739130435,0.7989130434782609
ToxicChat,ToxicChat,Qwen3-Embedding-8B,3,B1b_SigmaT,384,0.9765760869565218,0.9782140284312688,0.7717391304347826,0.8858695652173914
ToxicChat,ToxicChat,Qwen3-Embedding-8B,3,B1w_SigmaW,384,0.9789673913043478,0.9796816916346808,0.8097826086956522,0.9021739130434784
ToxicChat,ToxicChat,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,384,2.220446049250313e-16,,,
ToxicChat,XSTest,Qwen3-Embedding-8B,3,A1_raw,400,0.7370249999999999,0.7647435576997943,0.16,0.365
ToxicChat,XSTest,Qwen3-Embedding-8B,3,B1_raw,400,0.735925,0.7212002568705999,0.06,0.205
ToxicChat,XSTest,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.7538500000000001,0.7725579468672474,0.13,0.315
ToxicChat,XSTest,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.77,0.7869860222192804,0.145,0.355
ToxicChat,XSTest,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.1801297749080299,,,
ToxicChat,AdvBench,Qwen3-Embedding-8B,3,A1_raw,400,0.8662000000000001,0.8208437484824397,0.085,0.24
ToxicChat,AdvBench,Qwen3-Embedding-8B,3,B1_raw,400,0.970125,0.9642940717106968,0.48,0.865
ToxicChat,AdvBench,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.996425,0.9968396283344688,0.94,0.985
ToxicChat,AdvBench,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.99725,0.9976521425955708,0.97,0.985
ToxicChat,AdvBench,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,1.1155520951433573e-12,,,
ToxicChat,HarmBench,Qwen3-Embedding-8B,3,A1_raw,400,0.688725,0.6933356111163149,0.07,0.215
ToxicChat,HarmBench,Qwen3-Embedding-8B,3,B1_raw,400,0.9004999999999999,0.8897533202876751,0.23,0.52
ToxicChat,HarmBench,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.937775,0.9418768123362182,0.495,0.715
ToxicChat,HarmBench,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.9479,0.9525139233140564,0.625,0.73
ToxicChat,HarmBench,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.0,,,
ToxicChat,Wild,Qwen3-Embedding-8B,4,A1_raw,400,0.7078125000000001,0.7192968339045096,0.15,0.23
ToxicChat,Wild,Qwen3-Embedding-8B,4,B1_raw,400,0.7570375,0.737447434097275,0.08,0.255
ToxicChat,Wild,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.778875,0.7646413563665266,0.115,0.265
ToxicChat,Wild,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.7763875,0.7651684405311121,0.105,0.28
ToxicChat,Wild,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,0.0016334902874912,,,
ToxicChat,ToxicChat,Qwen3-Embedding-8B,4,A1_raw,384,0.8016576086956522,0.7917854434488509,0.2282608695652173,0.3858695652173913
ToxicChat,ToxicChat,Qwen3-Embedding-8B,4,B1_raw,384,0.9747282608695652,0.9718733893949276,0.6141304347826086,0.8967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,4,B1b_SigmaT,384,0.9711141304347828,0.9617880229607164,0.717391304347826,0.8967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,4,B1w_SigmaW,384,0.9734239130434782,0.9641789209108138,0.7880434782608695,0.8967391304347826
ToxicChat,ToxicChat,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,384,4.440892098500626e-16,,,
ToxicChat,XSTest,Qwen3-Embedding-8B,4,A1_raw,400,0.7173499999999999,0.7261624401701332,0.07,0.26
ToxicChat,XSTest,Qwen3-Embedding-8B,4,B1_raw,400,0.708075,0.6849958549167714,0.05,0.125
ToxicChat,XSTest,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.721225,0.7472188414313099,0.095,0.315
ToxicChat,XSTest,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.7342500000000001,0.75755696243345,0.115,0.315
ToxicChat,XSTest,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,0.5231234070557305,,,
ToxicChat,AdvBench,Qwen3-Embedding-8B,4,A1_raw,400,0.8478749999999999,0.7763720375719022,0.005,0.17
ToxicChat,AdvBench,Qwen3-Embedding-8B,4,B1_raw,400,0.943725,0.9159578049349282,0.135,0.6
ToxicChat,AdvBench,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.980875,0.9832366474159968,0.835,0.885
ToxicChat,AdvBench,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.985725,0.9872996235057624,0.88,0.93
ToxicChat,AdvBench,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,6.954437026251982e-13,,,
ToxicChat,HarmBench,Qwen3-Embedding-8B,4,A1_raw,400,0.6456,0.6559350839287247,0.04,0.15
ToxicChat,HarmBench,Qwen3-Embedding-8B,4,B1_raw,400,0.8674,0.8408921179650796,0.19,0.35
ToxicChat,HarmBench,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.901075,0.9085928361480108,0.38,0.635
ToxicChat,HarmBench,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.8909499999999999,0.9017464865477346,0.35,0.635
ToxicChat,HarmBench,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,0.0,,,
XSTest,Wild,all-mpnet-base-v2,0,A1_raw,400,0.7019249999999999,0.6750545066647728,0.04,0.175
XSTest,Wild,all-mpnet-base-v2,0,B1_raw,400,0.6079749999999999,0.6361668405607528,0.085,0.145
XSTest,Wild,all-mpnet-base-v2,0,B1b_SigmaT,400,0.5743750000000001,0.5712632301538855,0.015,0.13
XSTest,Wild,all-mpnet-base-v2,0,B1w_SigmaW,400,0.58225,0.5871920672095354,0.03,0.16
XSTest,Wild,all-mpnet-base-v2,0,DELONG_B1w_vs_A1,400,0.0001180471163313,,,
XSTest,ToxicChat,all-mpnet-base-v2,0,A1_raw,400,0.8424749999999999,0.827318625414275,0.185,0.33
XSTest,ToxicChat,all-mpnet-base-v2,0,B1_raw,400,0.86395,0.8499658281465376,0.225,0.405
XSTest,ToxicChat,all-mpnet-base-v2,0,B1b_SigmaT,400,0.6431250000000001,0.6859752789624672,0.115,0.245
XSTest,ToxicChat,all-mpnet-base-v2,0,B1w_SigmaW,400,0.6792,0.7073589356510999,0.135,0.235
XSTest,ToxicChat,all-mpnet-base-v2,0,DELONG_B1w_vs_A1,400,1.9594859068661208e-10,,,
XSTest,AdvBench,all-mpnet-base-v2,0,A1_raw,400,0.993475,0.9940780698436054,0.925,0.97
XSTest,AdvBench,all-mpnet-base-v2,0,B1_raw,400,0.992475,0.992774728527367,0.97,0.97
XSTest,AdvBench,all-mpnet-base-v2,0,B1b_SigmaT,400,0.9703,0.974672329837553,0.69,0.885
XSTest,AdvBench,all-mpnet-base-v2,0,B1w_SigmaW,400,0.974175,0.9790464201424876,0.73,0.92
XSTest,AdvBench,all-mpnet-base-v2,0,DELONG_B1w_vs_A1,400,0.0136704339929447,,,
XSTest,HarmBench,all-mpnet-base-v2,0,A1_raw,400,0.8100750000000001,0.8388585652059543,0.335,0.465
XSTest,HarmBench,all-mpnet-base-v2,0,B1_raw,400,0.910125,0.9072296283562774,0.41,0.58
XSTest,HarmBench,all-mpnet-base-v2,0,B1b_SigmaT,400,0.872875,0.8896465028021515,0.44,0.57
XSTest,HarmBench,all-mpnet-base-v2,0,B1w_SigmaW,400,0.87825,0.8911009017871679,0.41,0.585
XSTest,HarmBench,all-mpnet-base-v2,0,DELONG_B1w_vs_A1,400,0.0003350149482561,,,
XSTest,Wild,all-mpnet-base-v2,1,A1_raw,400,0.7282624999999999,0.7154745556714104,0.05,0.215
XSTest,Wild,all-mpnet-base-v2,1,B1_raw,400,0.5690875,0.5897570864308522,0.045,0.1
XSTest,Wild,all-mpnet-base-v2,1,B1b_SigmaT,400,0.5722875000000001,0.5512749481047556,0.005,0.05
XSTest,Wild,all-mpnet-base-v2,1,B1w_SigmaW,400,0.5827875,0.5602860228660406,0.0,0.06
XSTest,Wild,all-mpnet-base-v2,1,DELONG_B1w_vs_A1,400,5.545181851474013e-07,,,
XSTest,ToxicChat,all-mpnet-base-v2,1,A1_raw,400,0.848375,0.8395775470395324,0.195,0.41
XSTest,ToxicChat,all-mpnet-base-v2,1,B1_raw,400,0.851375,0.8518693512294708,0.245,0.41
XSTest,ToxicChat,all-mpnet-base-v2,1,B1b_SigmaT,400,0.6160749999999999,0.634373245352738,0.065,0.165
XSTest,ToxicChat,all-mpnet-base-v2,1,B1w_SigmaW,400,0.6449,0.6585817575942967,0.08,0.215
XSTest,ToxicChat,all-mpnet-base-v2,1,DELONG_B1w_vs_A1,400,4.463096558993129e-14,,,
XSTest,AdvBench,all-mpnet-base-v2,1,A1_raw,400,0.986075,0.9889375534380682,0.845,0.955
XSTest,AdvBench,all-mpnet-base-v2,1,B1_raw,400,0.993375,0.9933136746214856,0.915,0.97
XSTest,AdvBench,all-mpnet-base-v2,1,B1b_SigmaT,400,0.95705,0.9638360505944082,0.675,0.83
XSTest,AdvBench,all-mpnet-base-v2,1,B1w_SigmaW,400,0.967825,0.972065705769268,0.72,0.865
XSTest,AdvBench,all-mpnet-base-v2,1,DELONG_B1w_vs_A1,400,0.025333441058541,,,
XSTest,HarmBench,all-mpnet-base-v2,1,A1_raw,400,0.8261999999999999,0.8487036020565251,0.32,0.47
XSTest,HarmBench,all-mpnet-base-v2,1,B1_raw,400,0.9011,0.900880521963527,0.34,0.545
XSTest,HarmBench,all-mpnet-base-v2,1,B1b_SigmaT,400,0.828875,0.850103046002894,0.33,0.46
XSTest,HarmBench,all-mpnet-base-v2,1,B1w_SigmaW,400,0.8422249999999998,0.8617776550429346,0.365,0.485
XSTest,HarmBench,all-mpnet-base-v2,1,DELONG_B1w_vs_A1,400,0.446869387020834,,,
XSTest,Wild,all-mpnet-base-v2,2,A1_raw,400,0.6891499999999999,0.6676867217561687,0.04,0.14
XSTest,Wild,all-mpnet-base-v2,2,B1_raw,400,0.5212,0.5431898136405773,0.03,0.07
XSTest,Wild,all-mpnet-base-v2,2,B1b_SigmaT,400,0.4652499999999999,0.4905919128286757,0.01,0.03
XSTest,Wild,all-mpnet-base-v2,2,B1w_SigmaW,400,0.47975,0.5006937168776822,0.01,0.03
XSTest,Wild,all-mpnet-base-v2,2,DELONG_B1w_vs_A1,400,1.0769829472678794e-11,,,
XSTest,ToxicChat,all-mpnet-base-v2,2,A1_raw,400,0.8803749999999999,0.8679546086688066,0.14,0.46
XSTest,ToxicChat,all-mpnet-base-v2,2,B1_raw,400,0.885725,0.8838149721585832,0.21,0.54
XSTest,ToxicChat,all-mpnet-base-v2,2,B1b_SigmaT,400,0.64225,0.6683483071020312,0.085,0.22
XSTest,ToxicChat,all-mpnet-base-v2,2,B1w_SigmaW,400,0.6696,0.6966117851032232,0.1,0.24
XSTest,ToxicChat,all-mpnet-base-v2,2,DELONG_B1w_vs_A1,400,2.220446049250313e-14,,,
XSTest,AdvBench,all-mpnet-base-v2,2,A1_raw,400,0.990625,0.9922363403944326,0.89,0.965
XSTest,AdvBench,all-mpnet-base-v2,2,B1_raw,400,0.99515,0.9954308444206128,0.93,0.98
XSTest,AdvBench,all-mpnet-base-v2,2,B1b_SigmaT,400,0.93135,0.9372189712959308,0.42,0.735
XSTest,AdvBench,all-mpnet-base-v2,2,B1w_SigmaW,400,0.94355,0.9502584507437812,0.5,0.785
XSTest,AdvBench,all-mpnet-base-v2,2,DELONG_B1w_vs_A1,400,4.329417604820307e-05,,,
XSTest,HarmBench,all-mpnet-base-v2,2,A1_raw,400,0.81105,0.8307676629259784,0.24,0.45
XSTest,HarmBench,all-mpnet-base-v2,2,B1_raw,400,0.8956500000000001,0.8905182888484741,0.33,0.51
XSTest,HarmBench,all-mpnet-base-v2,2,B1b_SigmaT,400,0.8142,0.8184307746221775,0.215,0.38
XSTest,HarmBench,all-mpnet-base-v2,2,B1w_SigmaW,400,0.8184499999999999,0.82668655595809,0.255,0.39
XSTest,HarmBench,all-mpnet-base-v2,2,DELONG_B1w_vs_A1,400,0.7434214968217945,,,
XSTest,Wild,all-mpnet-base-v2,3,A1_raw,400,0.7102499999999999,0.6798641552823333,0.025,0.12
XSTest,Wild,all-mpnet-base-v2,3,B1_raw,400,0.5871000000000001,0.5881518503503128,0.025,0.075
XSTest,Wild,all-mpnet-base-v2,3,B1b_SigmaT,400,0.507525,0.5074903324229658,0.02,0.04
XSTest,Wild,all-mpnet-base-v2,3,B1w_SigmaW,400,0.52355,0.520931842129976,0.015,0.045
